405
663
878
509
95
53
490
139
471
527
307
150
976
976
903
525
1103
360
412
490
558
305
1053
878
1116
558
305
305
229
80
976
305
305
420
850
53
125
903
125
25
949
305
125
305
412
1067
139
1067
976
1067
307
515
1020
558
95
1020
285
125
270
139
420
558
270
139
1020
360
80
903
125
150
525
878
1041
443
532
53
527
1067
307
529
935
125
21
663
823
385
558
25
492
850
768
192
19
418
984
878
84
139
527
53
976
1067
976
729
1103
95
305
21
1067
305
307
1001
307
532
412
412
420
878
95
1020
490
305
532
878
976
490
663
1001
289
490
509
984
1041
976
823
1067
976
150
80
515
878
412
1067
80
418
229
307
270
53
1067
1103
1088
558
854
465
509
492
515
527
490
160
21
412
101
412
1053
364
1053
768
558
139
412
125
1088
1068
1020
95
527
289
1088
935
360
1020
465
854
394
150
1067
1067
465
490
903
525
976
532
984
307
976
139
270
80
515
558
515
878
53
139
490
878
490
623
229
903
878
25
586
305
976
412
940
418
360
150
80
1067
490
558
1103
525
492
984
903
525
1067
139
850
229
903
878
527
623
823
370
125
307
976
139
95
527
903
125
1020
305
490
509
1068
21
139
418
1001
21
936
601
307
492
95
525
850
415
86
16
307
527
139
305
125
903
1020
903
101
21
966
95
976
527
976
412
95
179
324
492
150
976
53
1067
53
21
984
532
443
903
139
53
150
415
1075
81
1050
229
984
1041
101
850
1067
525
663
1067
53
976
21
95
1053
515
558
903
903
53
21
663
360
976
558
903
976
601
465
95
976
418
878
532
21
53
160
492
532
53
305
150
80
490
412
95
976
1020
125
125
150
179
1051
874
675
255
715
208
753
208
202
398
202
255
739
873
676
737
764
873
753
93
466
1071
146
947
646
1071
737
653
255
284
1071
202
466
208
646
41
26
739
26
614
646
646
753
873
1051
284
675
614
753
614
202
737
255
204
675
50
466
466
146
466
753
981
466
338
1051
284
653
1051
1051
646
466
675
89
284
202
753
394
527
289
19
307
125
527
150
878
1041
139
1020
976
95
139
525
558
532
80
95
160
305
305
53
532
125
307
527
935
527
490
976
525
53
307
527
412
1067
490
305
21
86
420
1067
1067
984
1001
1103
356
663
364
956
280
939
764
41
1071
737
280
466
39
1078
93
614
41
466
753
614
873
466
1029
753
737
78
715
146
202
939
466
614
1029
280
466
146
1051
462
204
466
1071
715
753
355
728
208
739
284
257
873
202
1051
208
739
208
753
26
646
753
284
993
202
675
284
26
567
466
567
255
873
676
204
675
143
899
993
947
614
739
338
1078
284
739
1029
753
565
533
462
715
144
208
143
614
789
965
582
436
483
669
444
589
120
281
830
5
9
589
422
430
589
652
318
254
436
958
589
901
918
442
436
444
387
318
589
59
136
574
74
120
566
59
213
591
436
524
965
213
74
120
343
120
757
254
422
430
933
400
254
357
387
958
387
1062
424
433
424
343
9
922
204
26
873
874
143
956
947
215
1078
737
466
466
646
675
1119
398
144
284
255
751
255
873
653
947
202
675
255
737
646
739
398
737
398
858
146
204
676
675
202
466
737
208
255
1051
653
993
456
257
1071
338
144
202
39
143
93
1078
338
764
1051
565
89
675
280
956
691
208
614
1029
257
456
715
873
646
398
753
567
284
398
614
1051
675
614
737
280
466
208
867
653
105
146
185
338
255
873
451
146
202
1119
667
751
255
1119
873
739
284
1051
338
284
947
737
39
739
675
466
614
143
675
89
676
737
398
284
466
1029
143
873
739
